ID,PARK_AREA_ACRES,CTA_BUS_STATIONS,CTA_TRAIN_STATIONS,BIKE_ROUTES,Limited_Business_License,Retail_Food_Establishment,CAPACITY,PER_CAPITA_INCOME,POPULATION_SQ_MILE,CBD,MINORITY,EDU,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED_CARRY_LICENSE_VIOLATIO,CRIM_SEXUAL_ASSAULT,CRIMINAL_DAMAGE,CRIMINAL_TRESPASS,DECEPTIVE_PRACTICE,GAMBLING,HOMICIDE,HUMAN_TRAFFICKING,INTERFERENCE_WITH_PUBLIC_OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR_LAW_VIOLATION,MOTOR_VEHICLE_THEFT,NARCOTICS,NON_CRIMINAL,OBSCENITY,OFFENSE_INVOLVING_CHILDREN,OTHER_NARCOTIC_VIOLATION,OTHER_OFFENSE,PROSTITUTION,PUBLIC_INDECENCY,PUBLIC_PEACE_VIOLATION,ROBBERY,SEX_OFFENSE,STALKING,THEFT,WEAPONS_VIOLATION,trips,i
286,1049.38432,273,23,30.921775,630720,171389,23,44689,9505.996922,1,0.495652174,0.871395881,0.6931471806,6.0867747269,6.6908422774,4.7621739348,0.6931471806,3.0910424534,6.070737728,5.6937321388,7.152268856,0,1.0986122887,0.6931471806,2.7080502011,2.302585093,1.3862943611,2.0794415417,4.605170186,5.0369526024,0.6931471806,0,3.0910424534,0,5.9080829382,1.6094379124,0,4.4308167988,5.598421959,3.258096538,2.0794415417,8.1791997984,2.5649493575,10.710655143,33
287,1076.9088,283,23,30.809232,645975,174031,27,88669,9505.996922,1,0.495652174,0.871395881,0.6931471806,5.9532433343,6.5610306659,4.6913478822,0.6931471806,2.9444389792,6.0161571597,5.7557422136,7.1300985101,0,1.0986122887,0,2.4849066498,2.0794415417,1.3862943611,1.3862943611,4.4886363697,4.6347289882,0.6931471806,0,2.9957322736,0,5.8861040315,1.3862943611,1.0986122887,4.4188406078,5.3518581335,3.2188758249,1.9459101491,8.2065836143,2.0794415417,11.201428728,33
288,932.28352,159,4,18.277175,49829,26800,11,88669,21208.38724,0,0.294259527,0.689339122,0,4.3307333403,5.4806389233,4.8978398,0,2.6390573296,5.6664266881,4.1588830834,5.3033049081,0,0,0,0.6931471806,0,1.0986122887,2.8332133441,4.3567088267,3.1354942159,0,0,2.4849066498,0,4.248495242,0,0,2.5649493575,4.5951198501,2.3978952728,0,6.882437471,2.1972245773,9.8018976968,33
289,915.35424,173,3,23.056296,76054,33062,19,44689,9236.255714,0,0.102964119,0.934477379,1.0986122887,4.9767337424,6.023447593,4.6634390941,0,2.6390573296,5.7990926545,4.9904325868,5.81711116,0.6931471806,0,0,2.1972245773,1.0986122887,1.6094379124,2.1972245773,4.5432947823,4.4659081187,0.6931471806,0.6931471806,2.5649493575,0,4.8751973232,0,0,3.0910424534,4.3040650932,2.4849066498,1.0986122887,7.3664451483,3.0910424534,11.00814818,33
290,596.50048,160,2,22.180033,22815,12585,15,16444,28684.28481,0,0.588373459,0.782736348,1.6094379124,4.8520302639,5.9989365619,5.2203558251,0,2.7080502011,5.8377304472,3.7841896339,4.7791234931,0,1.0986122887,0,1.6094379124,0.6931471806,0.6931471806,2.0794415417,4.9972122738,3.9512437186,0,0,2.9957322736,0,4.8040210447,0.6931471806,0,2.7080502011,4.6913478822,2.4849066498,1.0986122887,6.595780514,2.302585093,9.398146859,33
291,939.15456,207,5,23.532139,119404,43187,19,16444,30938.70234,0,0.160887656,0.841886269,1.0986122887,5.7683209958,6.8156399901,5.0039463059,0.6931471806,3.36729583,6.1758672701,5.5451774445,6.4085287911,0.6931471806,1.9459101491,0,3.258096538,1.3862943611,1.6094379124,3.36729583,4.9836066217,5.4806389233,0.6931471806,1.0986122887,2.7080502011,0.6931471806,5.3518581335,1.3862943611,0,3.8066624898,5.1817835503,2.8332133441,1.7917594692,7.7848892957,3.5263605246,10.509086849,33
292,1184.87808,162,10,18.795605,26200,15729,11,16148,20453.37359,0,0.179328622,0.745583039,1.0986122887,4.0943445622,5.1474944768,4.5325994932,0,1.7917594692,5.313205979,3.7135720667,4.7361984484,0,1.3862943611,0,0.6931471806,1.3862943611,0,0.6931471806,3.6888794541,4.0253516907,0,0,2.302585093,0,3.9512437186,0,0,2.9957322736,3.6109179126,1.9459101491,0,5.843544417,1.6094379124,8.9959087613,33
293,1161.5008,197,6,24.151628,31670,19057,19,65526,12668.59774,0,0.697550586,0.733226837,1.3862943611,6.045005314,7.0210839643,4.8675344505,0,3.5835189385,6.0520891689,5.7137328055,6.0258659738,0,2.9957322736,0,2.8332133441,1.0986122887,1.0986122887,1.0986122887,5.0039463059,6.4630294569,0,0,3.9120230054,0.6931471806,5.7525726388,1.6094379124,0,4.0073331852,5.313205979,3.3322045102,0.6931471806,7.2654297233,3.7376696183,9.3733092003,33
294,1077.55264,164,6,22.480197,25209,15592,15,59077,36991.67045,0,0.44673913,0.797826087,0.6931471806,5.1761497326,6.2859980945,5.0689042022,0,2.9957322736,5.6131281064,4.9558270576,5.6276211137,1.0986122887,1.3862943611,0,1.7917594692,0,0.6931471806,0.6931471806,4.8903491282,4.9344739331,0.6931471806,0,2.5649493575,0,5.3518581335,0,0,2.8903717579,4.7791234931,2.4849066498,1.0986122887,7.0741168162,2.9957322736,9.6177369469,33
295,1106.18048,182,5,23.278249,26601,16250,15,37524,44839.60498,0,0.730648206,0.699181875,1.6094379124,5.6767538023,6.6528630294,5.0172798368,0,2.8903717579,5.7838251823,5.2311086169,5.6383546693,1.0986122887,1.9459101491,0,2.6390573296,0,0,1.0986122887,4.9698132996,5.910796644,0.6931471806,0,3.3322045102,0.6931471806,5.579729826,0,0,3.2188758249,5.0369526024,2.8903717579,0.6931471806,7.1577354842,3.4339872045,9.2969766786,33
296,1214.83136,182,5,23.175325,33035,22165,15,60058,29596.59376,0,0.18718663,0.84178273,2.0794415417,5.2470240722,6.535241271,5.4424177105,0,3.4011973817,6.0306852603,4.9698132996,6.1984787165,0,0,0.6931471806,1.7917594692,1.0986122887,0,2.4849066498,5.1179938124,4.6443908991,1.0986122887,0.6931471806,1.6094379124,0,5.1647859739,1.6094379124,0.6931471806,3.5553480615,5.3375380797,2.9444389792,0,7.6722924556,2.7080502011,10.248282204,33
297,1186.73536,127,6,19.789697,28636,16029,15,60058,17190.73006,0,0.261508325,0.757100881,0.6931471806,3.9318256327,4.9558270576,4.6913478822,0,1.7917594692,5.342334252,3.7612001157,4.8121843554,0,0,0,0.6931471806,1.0986122887,0,0.6931471806,3.9889840466,3.7612001157,0,0,2.302585093,0,4.3820266347,0,0,2.4849066498,3.6635616461,1.7917594692,0,6.0799331951,1.6094379124,8.7468753196,33
298,1165.37088,150,6,16.426333,26545,13657,15,60058,19220.93201,0,0.237804878,0.752345216,1.0986122887,3.7376696183,4.6913478822,4.7535901911,0,1.7917594692,5.3844950628,3.6375861597,4.9972122738,0,0,0,0.6931471806,1.0986122887,0,1.0986122887,4.0604430105,2.7725887222,0,0,2.5649493575,0,4.0775374439,0,0,1.6094379124,3.8286413965,2.0794415417,0.6931471806,6.0890448754,0.6931471806,9.5104449644,33
299,1242.78144,210,6,21.770978,30597,20666,15,60058,29596.59376,0,0.192708333,0.803385417,2.7080502011,5.5490760849,7.0264268087,5.6204008657,0,3.9318256327,6.3099182782,5.5214609179,6.3385940782,0,0,0.6931471806,3.0910424534,1.3862943611,0.6931471806,3.7135720667,5.2364419628,5.1590552992,1.3862943611,1.0986122887,1.3862943611,0.6931471806,5.2678581591,1.9459101491,1.0986122887,4.262679877,5.8550719222,3.295836866,0,7.8312202146,3.295836866,10.270558273,33
300,1163.95456,171,5,25.790121,38066,25368,15,60058,21518.30555,0,0.263546798,0.814039409,1.3862943611,5.0434251169,6.2166061011,5.1647859739,0,3.4657359028,6.0063531596,4.7706846245,6.2205901701,0,0,0,0,1.0986122887,0,2.1972245773,4.9972122738,4.1108738642,1.0986122887,0.6931471806,1.9459101491,0,5.0998664278,0.6931471806,0.6931471806,3.1354942159,4.9628446303,2.7725887222,0.6931471806,7.572502985,2.3978952728,10.392374269,33
301,933.42848,193,5,21.187771,112121,40413,19,60058,62966.39672,0,0.155410312,0.918663762,1.0986122887,5.4595855141,6.6147256002,4.9628446303,1.0986122887,3.295836866,5.8522024798,5.1929568509,6.4645883037,0,1.0986122887,0,2.9444389792,1.0986122887,1.3862943611,3.5263605246,4.9199809258,5.1357984371,0,0.6931471806,1.9459101491,0,5.2094861528,1.3862943611,0,3.5835189385,5.0039463059,2.302585093,1.6094379124,7.6939373255,2.7080502011,10.593956149,33
302,1217.23456,140,5,28.477735,52885,32068,19,60058,23843.64263,0,0.253275109,0.792139738,1.0986122887,4.1743872699,5.6733232672,5.2781146592,0,3.2188758249,5.6937321388,4.521788577,5.4205349993,0,0.6931471806,0,0,0.6931471806,0,2.9957322736,4.5325994932,4.3438054219,0,0,1.6094379124,0,4.6728288345,0.6931471806,0,2.4849066498,4.5643481915,2.8903717579,1.0986122887,7.0396603499,0,10.090091593,33
303,1240.16448,204,6,20.850977,29334,19975,15,44689,55400.80622,0,0.266299357,0.78328742,2.0794415417,5.3181199938,6.5834092222,5.3181199938,0,3.6375861597,6.013715156,5.0875963352,6.0913098821,0,0,0,2.6390573296,0.6931471806,0.6931471806,2.7725887222,5.0875963352,4.7361984484,1.0986122887,1.3862943611,1.7917594692,0,5.170483995,1.7917594692,0.6931471806,3.7135720667,5.2470240722,2.9444389792,1.0986122887,7.4483338609,2.4849066498,10.351724752,33
304,1235.712,199,5,19.640761,26045,17128,15,44689,24701.73711,0,0.226938776,0.795102041,2.302585093,5.4847969335,6.9236286281,5.5333894887,0,3.8918202981,6.1820849067,5.3612921657,6.2672005485,0,0,0,3.258096538,1.0986122887,0.6931471806,3.6109179126,5.1179938124,5.0039463059,1.0986122887,1.0986122887,2.1972245773,1.0986122887,5.257495372,1.7917594692,1.0986122887,4.276666119,5.4510384536,2.8332133441,1.3862943611,7.5755846516,2.9957322736,10.237743048,33
305,710.00064,182,2,12.023217,25089,12178,15,71551,28761.91678,0,0.592307692,0.72967033,1.7917594692,5.3565862747,6.3438804341,5.7203117766,0,2.9444389792,6.0161571597,4.5849674787,4.9836066217,0,1.6094379124,0,1.3862943611,0,0.6931471806,1.3862943611,5.2257466737,4.276666119,1.0986122887,0.6931471806,2.9957322736,0,5.1298987149,1.0986122887,0,2.8903717579,4.6913478822,2.6390573296,1.3862943611,6.9527286446,2.8332133441,9.4713960884,33
306,1171.85536,207,4,22.823061,31281,19310,15,16444,42405.49555,0,0.318863457,0.858721389,0.6931471806,5.3706380281,6.4232469635,4.9126548857,0,3.6109179126,5.7683209958,5.1119877884,5.7493929859,0,2.3978952728,0,1.9459101491,1.0986122887,1.0986122887,0.6931471806,4.6913478822,5.3981627015,0.6931471806,0,3.295836866,0,5.2094861528,1.6094379124,0,3.295836866,4.7095302013,2.9957322736,0.6931471806,7.0950643773,3.258096538,9.6988590352,33
307,1064.11392,107,3,22.941057,42029,21768,15,16444,11936.30578,0,0.150614348,0.590963139,1.9459101491,4.0604430105,5.3936275464,4.6913478822,0,2.0794415417,5.3798973535,3.8918202981,5.081404365,0,1.6094379124,0,0,1.3862943611,0.6931471806,2.1972245773,3.8286413965,3.6888794541,0,0,1.7917594692,0,4.1743872699,0.6931471806,0,1.3862943611,3.4965075615,1.6094379124,0,6.8710912946,1.0986122887,9.8804747782,33
308,1283.37408,157,4,19.865203,30445,14571,11,44689,20519.28342,0,0.204562178,0.688005887,0,3.8918202981,4.7095302013,5.0039463059,0,1.7917594692,4.9972122738,3.6375861597,4.6821312271,0,0,0,0,0.6931471806,0,0.6931471806,4.0943445622,2.3978952728,0,0,2.1972245773,0,3.8066624898,0.6931471806,0,1.7917594692,3.2188758249,1.9459101491,0.6931471806,6.1290502101,1.0986122887,9.2330798589,33
309,1001.92768,152,3,20.12639,35275,17175,11,88669,19079.53888,0,0.234223301,0.73907767,1.0986122887,4.3944491547,5.4764635519,5.4595855141,0,2.3978952728,5.7071102647,4.0253516907,5.0369526024,0,0,0,0.6931471806,0,0,0.6931471806,4.8903491282,3.4965075615,0,0,2.1972245773,0,4.3820266347,0,0,1.9459101491,4.4067192473,2.1972245773,0.6931471806,6.9255951971,1.7917594692,9.450616322,33
310,1038.87296,171,3,23.648289,41230,20258,11,88669,19079.53888,0,0.234223301,0.73907767,0.6931471806,3.8501476017,5.0039463059,5.2094861528,0,2.302585093,5.4116460519,3.6375861597,4.7874917428,0,0.6931471806,0,0,0,0,0.6931471806,4.7004803658,2.8332133441,0,0,2.0794415417,0,4.0604430105,0.6931471806,0.6931471806,1.3862943611,3.9702919136,1.3862943611,0,6.7934661326,0.6931471806,9.3953250462,33
311,1179.68448,150,6,24.032402,30417,17447,15,65526,19044.37854,0,0.262695313,0.745117188,0,4.1588830834,5.252273428,4.7361984484,0,1.7917594692,5.1298987149,3.8066624898,5.0937502008,0,1.0986122887,0,1.3862943611,0,1.3862943611,0.6931471806,3.9318256327,3.7612001157,0.6931471806,0.6931471806,2.302585093,0.6931471806,4.276666119,0.6931471806,0.6931471806,1.7917594692,3.7135720667,2.7725887222,0.6931471806,6.2363695902,2.302585093,8.9626479477,33
312,1174.5024,192,4,17.890988,22469,14436,15,65526,5277.041621,0,0.231127679,0.876980429,1.0986122887,5.1119877884,6.1268691841,4.8675344505,0.6931471806,3.5553480615,5.6454468976,4.4067192473,5.6767538023,0,0.6931471806,0,1.6094379124,0,1.0986122887,0.6931471806,4.7706846245,4.6821312271,1.0986122887,0.6931471806,3.258096538,0,5.2364419628,0.6931471806,0,2.8903717579,4.4426512565,2.6390573296,0,6.8394764382,2.7080502011,9.8708093901,33
313,1001.95072,151,3,26.501383,43672,27793,19,44689,8213.554262,0,0.197654941,0.813232831,0,4.0430512678,5.579729826,4.7706846245,0,3.0445224377,5.7930136084,3.9702919136,5.6524891803,0,0,0,1.3862943611,0,1.0986122887,2.7725887222,4.7361984484,2.6390573296,0,0,1.3862943611,0.6931471806,4.3567088267,0,0.6931471806,2.0794415417,4.2341065046,2.3978952728,0.6931471806,7.0613343669,2.0794415417,10.543550362,33
314,1165.27744,141,7,20.326782,28959,15760,15,65526,17190.73006,0,0.261508325,0.757100881,1.0986122887,4.0253516907,5.0172798368,4.7361984484,0,1.7917594692,5.3752784077,3.8712010109,5.0369526024,0,0,0,1.0986122887,1.3862943611,0,0,3.9889840466,3.8066624898,0,0,2.5649493575,0,4.3040650932,0,0,2.7080502011,3.8918202981,1.9459101491,0,6.118097198,1.3862943611,9.1584152991,33
315,889.13536,172,3,13.244982,26282,13070,11,23791,13396.79813,0,0.386363636,0.736570248,1.0986122887,5.3612921657,6.4425401665,5.7071102647,0,3.258096538,6.1944053911,4.6539603502,5.4116460519,0,0.6931471806,0,2.0794415417,1.0986122887,1.3862943611,1.6094379124,5.257495372,4.248495242,0.6931471806,0.6931471806,2.8332133441,0,4.8520302639,0.6931471806,0,3.0445224377,5.252273428,3.0445224377,0.6931471806,7.6207050868,2.5649493575,9.0183320496,33
316,1191.40352,151,5,17.96899,26790,14863,19,23472,15703.16014,0,0.296875,0.796875,0,3.8501476017,5.0369526024,4.836281907,0,1.9459101491,5.3230099791,3.6375861597,5.0369526024,0,0.6931471806,0,1.0986122887,1.0986122887,0.6931471806,1.0986122887,4.0430512678,2.9957322736,0.6931471806,0.6931471806,2.7080502011,0,4.189654742,0.6931471806,0.6931471806,1.3862943611,3.5263605246,2.302585093,0.6931471806,6.3007857947,1.6094379124,9.1257623955,33
317,1005.02848,193,5,18.610125,31670,12838,15,71551,3533.246754,0,0.684401451,0.284159613,0,4.6728288345,5.4930614433,3.36729583,0,2.9957322736,4.7535901911,3.7135720667,4.9767337424,0.6931471806,1.0986122887,0,0,0,0,0,4.0943445622,3.6635616461,0,0.6931471806,4.5538768916,0,4.5951198501,0,0,2.1972245773,3.6635616461,3.1354942159,0.6931471806,6.3135480463,2.0794415417,9.5119993114,33
318,1198.98112,147,8,16.940167,23604,13826,15,88669,26873.1372,0,0.165710187,0.743185079,1.0986122887,3.8712010109,5.1239639794,4.8751973232,0,1.3862943611,5.2678581591,4.0253516907,4.7957905456,0,0,0,0.6931471806,1.0986122887,0,1.0986122887,3.7376696183,3.8286413965,0,0,2.1972245773,0.6931471806,3.7135720667,0,0,2.8332133441,3.7376696183,1.6094379124,0,6.0913098821,0.6931471806,9.6691566556,33
319,1345.4592,105,6,27.280421,42581,22845,15,71551,21717.27436,0,0.168141593,0.761061947,1.9459101491,3.8712010109,4.7184988713,5.1817835503,0,1.7917594692,5.3375380797,3.7612001157,5.0875963352,0,0,0,0,0.6931471806,0.6931471806,1.0986122887,4.262679877,2.1972245773,0,0,1.9459101491,0,3.9318256327,0.6931471806,0,1.0986122887,3.8066624898,2.1972245773,0,6.5279579176,1.3862943611,9.2376636676,33
320,1088.88384,174,5,22.769361,56601,22223,15,44689,14286.98775,0,0.356741573,0.573033708,1.0986122887,4.9972122738,5.8861040315,4.605170186,0,2.7725887222,5.3612921657,4.5747109785,5.1984970313,1.0986122887,1.0986122887,0,1.6094379124,1.0986122887,0,1.0986122887,4.3174881135,4.3694478525,0,1.6094379124,2.8903717579,0,4.8520302639,0,0,2.7080502011,4.3567088267,2.5649493575,0,6.4345465188,2.4849066498,9.7402036246,33
321,975.8912,181,19,34.062683,339682,97323,19,44689,9522.378772,1,0.39527681,0.643050716,1.0986122887,5.8721177895,6.8057225534,4.8441870865,0,3.7135720667,5.9053618481,6.0958245624,6.8690144507,0,0,0.6931471806,2.8332133441,1.3862943611,1.0986122887,2.6390573296,4.4773368145,5.3706380281,1.3862943611,0,2.9444389792,0,5.1817835503,2.302585093,1.3862943611,4.276666119,5.6167710977,3.8712010109,1.9459101491,7.9779680931,2.9444389792,10.475398868,33
322,1463.77408,155,0,30.200698,15514,9134,15,39056,21457.32492,0,0.475911751,0.641152634,0.6931471806,4.6443908991,5.5412635452,5.2882670307,0,2.8903717579,5.4553211154,4.0604430105,5.2203558251,0,1.0986122887,0,1.3862943611,0,0,0,4.6151205168,3.4657359028,0,0,2.8903717579,0,4.7706846245,0,0,2.4849066498,4.9628446303,2.302585093,0.6931471806,6.553933404,0.6931471806,9.4441468715,33
323,1157.91552,165,5,20.273119,23918,14372,15,39056,16688.63441,0,0.633122029,0.802694136,2.0794415417,6.09356977,7.1147694484,4.8828019226,0,3.7135720667,6.0799331951,5.6347896032,6.0378709199,1.0986122887,2.9957322736,0,3.0445224377,1.0986122887,0.6931471806,1.3862943611,5.1590552992,6.4952655559,1.0986122887,0,3.7841896339,0.6931471806,5.8721177895,1.6094379124,0,3.9512437186,5.3327187933,3.4011973817,0.6931471806,7.2793188354,3.7841896339,8.8061244833,33
324,1051.58528,150,4,25.893459,41452,26957,15,39056,8213.554262,0,0.197654941,0.813232831,0.6931471806,4.3567088267,5.5721540322,4.5538768916,0,2.9957322736,5.7268477476,4.3567088267,5.910796644,0,0,0,0.6931471806,0,0,1.3862943611,4.6347289882,3.36729583,1.0986122887,0,1.6094379124,0.6931471806,4.5643481915,0,0.6931471806,2.0794415417,4.0775374439,2.302585093,0.6931471806,7.1514854639,1.3862943611,9.9891146385,33
325,1165.32096,161,7,19.9206,24702,15004,15,35787,22301.7532,0,0.496978852,0.764350453,0.6931471806,4.262679877,4.8751973232,4.5951198501,0,2.302585093,4.9904325868,3.6635616461,4.9904325868,0,0,0,0.6931471806,0,0,0.6931471806,4.248495242,3.3322045102,0,0,1.7917594692,0,4.3567088267,0,0,1.7917594692,3.7612001157,1.6094379124,0,6.0354814325,1.3862943611,9.8701892671,33
326,1172.704,166,7,20.945097,26496,15487,11,35787,20060.55105,0,0.393289329,0.781078108,0,4.7095302013,5.5645204073,4.7874917428,0,2.6390573296,5.3936275464,4.3820266347,5.2040066871,0,1.3862943611,0,1.3862943611,0.6931471806,0,0.6931471806,4.5108595065,4.7535901911,0,0,2.5649493575,0,4.8202815656,0,0,2.3978952728,4.2046926194,1.7917594692,0,6.2025355172,1.7917594692,9.4257742802,33
327,1079.6096,126,5,27.720319,53663,30251,19,35787,35464.22758,0,0.125553097,0.794247788,1.3862943611,3.9889840466,5.3890717298,5.2203558251,0,2.9957322736,5.6204008657,4.5747109785,5.2933048247,0,0,0,0,1.0986122887,0,2.8903717579,4.1743872699,4.3174881135,0,0,1.9459101491,0,4.3694478525,0,0,2.5649493575,4.4886363697,2.8332133441,0.6931471806,6.9488972223,1.0986122887,10.229187692,33
328,1523.38368,147,3,18.876424,8983,6945,15,35787,4870.220558,0,0.411111111,0.164052288,1.0986122887,3.8712010109,4.8283137373,4.5951198501,0,2.0794415417,4.8598124044,2.8332133441,4.1431347264,0,0.6931471806,0,1.6094379124,0.6931471806,0,0,4.0073331852,2.7080502011,0,0,2.4849066498,0,4.3567088267,0,0,1.3862943611,3.7135720667,1.7917594692,0.6931471806,5.7557422136,2.0794415417,9.3626321823,33
329,1043.79776,124,2,25.607563,40625,26383,15,35787,8213.554262,0,0.197654941,0.813232831,0,3.4965075615,4.9558270576,3.4965075615,0,2.0794415417,5.1647859739,3.36729583,5.1239639794,0,0,0,0,0,0,1.0986122887,4.1588830834,2.8903717579,1.0986122887,0,1.3862943611,0,4.2341065046,0,0,1.7917594692,3.258096538,1.6094379124,0.6931471806,6.4313310819,1.0986122887,10.231963619,33
330,1253.43552,137,4,19.600984,28399,14870,19,35787,21713.15557,0,0.177099237,0.804580153,1.0986122887,3.8501476017,4.5108595065,5.062595033,0,1.9459101491,5.0172798368,3.7841896339,4.9052747784,0,0,0,1.0986122887,0,0,1.0986122887,4.248495242,2.6390573296,0,0,1.3862943611,0,3.8501476017,0,0,1.7917594692,3.7376696183,1.7917594692,0,6.2897155709,1.0986122887,8.8837788615,33
331,1079.86368,142,6,19.209881,78491,30918,19,35787,4309.048947,0,0.536818851,0.723490427,1.3862943611,4.5643481915,5.4116460519,4.4067192473,0,1.9459101491,5.4764635519,3.8066624898,5.5412635452,0,0.6931471806,0,0,0.6931471806,0.6931471806,0.6931471806,4.2046926194,2.8903717579,0,0,2.5649493575,0,4.5747109785,0,0,2.3978952728,4.248495242,2.4849066498,0.6931471806,7.2269360185,2.3978952728,10.153428816,33
332,1159.43104,176,4,31.200781,47929,30912,15,16444,35573.21511,0,0.221290863,0.782900251,0.6931471806,4.7535901911,6.0890448754,5.4722706737,0,3.4657359028,6.0038870671,4.6539603502,5.9864520053,0,0.6931471806,0,0,1.0986122887,0,2.7725887222,4.7957905456,3.8918202981,0,0,1.7917594692,0,4.8828019226,0,0.6931471806,2.8332133441,4.9558270576,2.4849066498,0.6931471806,7.5714736489,1.3862943611,10.076558117,33
333,948.96896,158,4,15.505689,45521,19825,15,35911,30659.96049,0,0.391366906,0.741007194,1.0986122887,4.8121843554,5.9080829382,5.5053315359,0,2.302585093,6.0661080901,4.0775374439,5.5451774445,0,1.3862943611,0,0.6931471806,0,0,2.7725887222,5.1590552992,3.7376696183,0,0.6931471806,2.4849066498,0,4.5432947823,0.6931471806,0,2.1972245773,5.1761497326,2.0794415417,0,7.3777589082,2.5649493575,9.7057680536,33
334,1125.32416,149,4,19.761451,26798,17980,19,39056,12750.80294,0,0.651654725,0.741385193,0.6931471806,4.3040650932,5.313205979,4.3820266347,0,2.302585093,5.2933048247,4.0775374439,5.6489742382,0,0,0,0,0,0,1.0986122887,4.3944491547,2.4849066498,0.6931471806,0.6931471806,1.0986122887,0,4.5849674787,0.6931471806,0,1.9459101491,3.4657359028,2.302585093,0,6.6605751498,1.0986122887,10.630335431,33
335,1285.4752,151,3,20.454482,13779,5864,15,35911,15254.00779,0,0.886437378,0.741726152,1.3862943611,5.6419070709,6.6052979209,4.3040650932,0,3.0910424534,5.7930136084,5.0689042022,5.4249500175,0,1.6094379124,0,2.1972245773,0.6931471806,1.7917594692,0,5.0106352941,5.560681631,1.3862943611,0,2.8332133441,0,5.5721540322,0,0,3.295836866,5.4337220036,2.6390573296,0.6931471806,6.8287120716,3.36729583,7.5010821243,33
336,1519.45088,144,3,26.918566,12525,6543,15,22694,17706.46132,0,0.983967936,0.655310621,1.9459101491,5.6835797673,6.6120410348,5.1357984371,0,3.0445224377,5.9989365619,4.3307333403,5.3981627015,0.6931471806,2.4849066498,0.6931471806,1.6094379124,0.6931471806,0.6931471806,0,5.0304379214,5.579729826,0,0,3.4339872045,0,5.4764635519,0,0,2.5649493575,5.3936275464,2.3978952728,0,6.8112443786,3.7135720667,7.5320881435,33
337,1096.1792,294,13,26.098602,374377,107591,19,22694,21638.37464,1,0.407579273,0.84841454,1.9459101491,6.0753460311,7.3098814858,5.3375380797,1.0986122887,4.3694478525,6.3438804341,5.8861040315,7.5261789133,0,1.6094379124,0,3.2188758249,1.3862943611,1.3862943611,3.7135720667,5.3798973535,5.4116460519,1.7917594692,0.6931471806,2.4849066498,1.0986122887,5.6094717952,3.1354942159,0.6931471806,4.1431347264,5.7462031905,3.258096538,1.9459101491,8.7173546663,2.9444389792,10.302129435,33
338,1004.21824,116,4,21.134392,48466,19203,15,59077,11972.43045,0,0.665744467,0.724849095,1.3862943611,4.5432947823,5.7868973814,4.276666119,0,2.3978952728,5.3033049081,4.5538768916,5.170483995,0,1.6094379124,0,0.6931471806,0,1.0986122887,1.0986122887,4.262679877,3.258096538,0,1.0986122887,2.5649493575,0,4.8978398,2.302585093,0,2.0794415417,4.0604430105,2.0794415417,1.0986122887,6.56526497,2.1972245773,10.106142641,33
339,1097.104,113,2,20.857333,19560,8626,11,44689,30819.80854,0,0.758691207,0.717791411,1.9459101491,5.2729995586,5.9242557974,4.9344739331,0,1.6094379124,5.8493247799,4.276666119,4.7184988713,0,1.3862943611,0.6931471806,2.302585093,1.6094379124,1.0986122887,1.7917594692,4.4886363697,4.4188406078,1.3862943611,0.6931471806,2.5649493575,0,4.9628446303,0.6931471806,0,2.7725887222,4.127134385,2.7725887222,1.0986122887,6.4002574453,2.9444389792,8.9763886219,33
340,1058.47424,174,5,28.279239,47455,30559,15,88669,29608.04131,0,0.180215475,0.708129285,0.6931471806,4.6347289882,6.0282785202,5.0998664278,0,3.3322045102,5.9964520886,4.6443908991,6.0038870671,0,0,0,1.0986122887,0,0,3.0910424534,4.8751973232,3.4657359028,0.6931471806,0,2.0794415417,0.6931471806,4.7095302013,0,0.6931471806,2.6390573296,4.6443908991,2.3978952728,0.6931471806,7.4091364439,1.6094379124,10.57981914,33
341,919.27104,10,0,10.531515,9486,3309,19,22694,11972.43045,0,0.665744467,0.724849095,0,1.3862943611,2.8903717579,1.6094379124,0,0,2.302585093,2.3978952728,1.3862943611,0,0,0,0,0,0,0,1.0986122887,1.9459101491,0,0,0,0,0.6931471806,0,0,0,1.0986122887,0,0,3.7376696183,0.6931471806,10.766820448,33
342,980.95936,200,5,24.517138,38366,15342,15,22694,3533.246754,0,0.684401451,0.284159613,1.0986122887,4.7184988713,5.3230099791,2.8903717579,0,2.8903717579,4.7957905456,3.7135720667,4.3438054219,0,1.0986122887,0,0.6931471806,0,0,0,4.4308167988,3.9702919136,0,0,4.4998096703,0,4.7621739348,0,0,2.302585093,3.6635616461,2.9957322736,0.6931471806,6.2709884319,1.7917594692,9.8934372167,33
343,1298.00384,132,5,26.074754,45414,26093,15,22694,24848.06391,0,0.094608342,0.779247202,1.7917594692,3.9702919136,4.9698132996,5.2094861528,0,2.7080502011,5.4161004022,4.1431347264,5.1761497326,0,0,0,0,1.6094379124,0.6931471806,1.6094379124,4.4773368145,4.0604430105,0,0,1.7917594692,0,4.5108595065,0.6931471806,0,1.6094379124,4.0775374439,2.4849066498,1.0986122887,6.6858609471,0.6931471806,9.5474552592,33
