time,open,high,low,close,volume
2022-06-08 09:00:00,410.96,411.61,409.82,410.27,459210
2022-06-08 08:00:00,410.95,411.65,410.64,410.96,265931
2022-06-08 07:00:00,410.72,411.01,410.09,410.95,38123
2022-06-08 06:00:00,410.74,410.94,410.18,410.85,19949
2022-06-08 05:00:00,410.52,411.03,410.14,410.73,43759
2022-06-07 20:00:00,411.61,411.76,410.97,411.07,110369
2022-06-07 19:00:00,411.53,411.89,411.42,411.56,92220
2022-06-07 18:00:00,411.39,411.61,411.29,411.53,92803
2022-06-07 17:00:00,412.2,412.28,411.27,411.32,5884441
2022-06-07 16:00:00,410.63,412.72,410.48,412.21,13612185
2022-06-07 15:00:00,409.65,411.43,409.44,410.62,5833677
2022-06-07 14:00:00,409.04,410.13,408.77,409.64,4389184
2022-06-07 13:00:00,408.33,409.2,407.22,409.02,4257505
2022-06-07 12:00:00,409.56,409.91,407.41,408.31,6101714
2022-06-07 11:00:00,406.27,410.18,405.53,409.56,10190141
2022-06-07 10:00:00,404.3,407.09,404.0,406.26,6365322
2022-06-07 09:00:00,405.94,406.64,404.33,404.35,536716
2022-06-07 08:00:00,405.44,405.99,404.24,405.22,528854
2022-06-07 07:00:00,406.54,406.65,405.24,405.37,63292
2022-06-07 06:00:00,406.9,407.16,406.42,406.44,29430
2022-06-07 05:00:00,407.05,407.4,406.72,407.09,43427
2022-06-06 20:00:00,408.0,408.7,407.95,408.44,46021
2022-06-06 19:00:00,408.49,408.71,407.88,407.94,77979
2022-06-06 18:00:00,408.4,408.64,408.24,408.53,81484
2022-06-06 17:00:00,408.29,408.63,408.02,408.4,4138741
2022-06-06 16:00:00,408.38,408.94,407.1,408.3,11278825
2022-06-06 15:00:00,410.31,410.35,407.39,408.37,6992578
2022-06-06 14:00:00,408.93,410.35,407.87,410.31,6023670
2022-06-06 13:00:00,410.26,410.32,407.39,408.96,5981299
2022-06-06 12:00:00,412.6,413.0,409.3,410.26,7447894
2022-06-06 11:00:00,411.68,413.11,411.53,412.59,7891011
2022-06-06 10:00:00,411.53,412.01,410.19,411.68,5923847
2022-06-06 09:00:00,411.58,412.16,408.74,411.53,542970
2022-06-06 08:00:00,411.49,411.6,410.79,411.59,163096
2022-06-06 07:00:00,411.09,411.55,411.08,411.47,51716
2022-06-06 06:00:00,411.88,411.88,410.78,410.94,31466
2022-06-06 05:00:00,410.87,411.96,409.33,411.84,67146
2022-06-03 20:00:00,406.86,407.05,406.81,406.85,17216
2022-06-03 19:00:00,407.03,407.1,406.85,406.88,38709
2022-06-03 18:00:00,407.32,407.34,406.95,406.96,115502
2022-06-03 17:00:00,407.15,407.69,406.72,407.23,2691980
2022-06-03 16:00:00,408.12,408.33,406.37,407.14,16452002
2022-06-03 15:00:00,407.32,408.66,406.85,408.11,7275384
2022-06-03 14:00:00,408.71,409.79,406.94,407.32,6864478
2022-06-03 13:00:00,407.01,408.8,406.29,408.7,6623479
2022-06-03 12:00:00,407.81,407.91,406.07,407.01,10428875
2022-06-03 11:00:00,409.7,410.56,407.27,407.85,9556351
2022-06-03 10:00:00,410.01,410.5,407.91,409.64,7851106
2022-06-03 09:00:00,411.69,414.69,409.48,409.99,1679917
2022-06-03 08:00:00,411.62,411.79,410.35,410.52,385146
2022-06-03 07:00:00,412.49,412.6,411.46,411.61,108067
2022-06-03 06:00:00,412.71,412.78,412.05,412.51,22136
2022-06-03 05:00:00,413.28,413.48,412.38,412.51,41685
2022-06-02 20:00:00,414.41,414.78,414.37,414.49,47282
2022-06-02 19:00:00,413.96,415.08,413.96,414.3,102875
2022-06-02 18:00:00,414.08,414.19,413.94,413.96,214544
2022-06-02 17:00:00,413.85,414.49,413.22,414.07,6553596
2022-06-02 16:00:00,411.22,413.93,411.09,413.87,18095578
2022-06-02 15:00:00,411.56,412.31,411.14,411.23,8003504
2022-06-02 14:00:00,410.83,411.74,410.15,411.55,7404877
2022-06-02 13:00:00,408.87,411.19,406.36,410.82,7066015
2022-06-02 12:00:00,406.32,409.89,406.14,408.85,10183481
2022-06-02 11:00:00,404.76,407.12,403.62,406.3,10593894
2022-06-02 10:00:00,407.5,407.73,403.9,404.77,7673529
2022-06-02 09:00:00,408.21,408.71,406.13,407.39,647600
2022-06-02 08:00:00,408.58,408.64,408.04,408.34,167123
2022-06-02 07:00:00,407.93,408.72,407.43,408.59,120691
2022-06-02 06:00:00,407.6,408.45,407.6,407.89,22351
2022-06-02 05:00:00,407.19,408.37,406.59,407.99,29498
2022-06-01 20:00:00,405.37,405.64,404.92,405.03,128581
2022-06-01 19:00:00,406.01,406.21,405.32,405.36,179827
2022-06-01 18:00:00,406.01,406.15,405.83,405.95,102363
2022-06-01 17:00:00,406.2,406.54,405.71,405.94,5267529
2022-06-01 16:00:00,407.67,409.08,406.09,406.18,17788685
2022-06-01 15:00:00,406.38,408.87,406.24,407.67,10570132
2022-06-01 14:00:00,404.56,406.99,404.37,406.38,9144857
2022-06-01 13:00:00,404.22,412.45,403.51,404.57,7363289
2022-06-01 12:00:00,407.29,407.3,403.94,404.22,12488750
2022-06-01 11:00:00,411.35,411.7,405.65,407.29,14132953
2022-06-01 10:00:00,411.01,412.74,410.46,411.42,7110414
2022-06-01 09:00:00,409.34,411.53,409.03,411.01,476307
2022-06-01 08:00:00,409.34,410.61,409.31,410.59,481603
2022-06-01 07:00:00,409.81,409.88,409.04,409.33,19943
2022-06-01 06:00:00,409.82,410.44,409.71,409.83,15944
2022-06-01 05:00:00,410.39,410.39,408.92,409.71,24428
2022-05-31 20:00:00,410.58,411.12,410.25,411.09,52001
2022-05-31 19:00:00,409.78,410.52,409.59,410.5,165350
2022-05-31 18:00:00,409.46,409.79,409.38,409.77,218721
2022-05-31 17:00:00,409.51,409.77,408.59,409.5,14392567
2022-05-31 16:00:00,409.58,411.77,408.61,409.47,23354973
2022-05-31 15:00:00,412.72,412.96,408.78,409.57,10567887
2022-05-31 14:00:00,411.66,412.83,410.14,412.72,6723136
2022-05-31 13:00:00,411.13,412.28,410.01,411.66,7700797
2022-05-31 12:00:00,409.45,411.4,407.8,411.11,8969263
2022-05-31 11:00:00,407.71,410.04,406.59,409.47,10814507
2022-05-31 10:00:00,408.69,410.61,406.78,407.75,9737627
2022-05-31 09:00:00,410.23,413.19,408.53,408.65,929530
2022-05-31 08:00:00,409.91,411.11,409.53,410.02,504288
2022-05-31 07:00:00,409.16,410.64,408.55,409.96,191283
2022-05-31 06:00:00,411.77,411.77,408.52,409.25,133172
2022-05-31 05:00:00,410.42,413.55,410.24,411.93,155129
2022-05-27 20:00:00,412.93,413.3,412.86,413.2,48560
2022-05-27 19:00:00,412.77,412.95,412.71,412.94,63527
2022-05-27 18:00:00,412.96,412.96,411.77,412.77,715986
2022-05-27 17:00:00,411.82,412.99,411.56,412.96,10104863
2022-05-27 16:00:00,409.68,411.89,409.53,411.86,21989338
2022-05-27 15:00:00,408.82,409.74,408.48,409.67,6860142
2022-05-27 14:00:00,408.96,409.35,408.43,408.81,4962546
2022-05-27 13:00:00,409.06,409.4,408.34,408.95,5402718
2022-05-27 12:00:00,407.51,409.17,407.06,409.04,7526833
2022-05-27 11:00:00,407.57,408.83,407.21,407.5,12890799
2022-05-27 10:00:00,404.81,408.09,404.18,407.58,10639286
2022-05-27 09:00:00,403.28,405.02,401.32,404.82,866414
2022-05-27 08:00:00,403.38,403.38,402.0,402.08,143863
2022-05-27 07:00:00,403.47,403.47,402.79,403.43,30175
2022-05-27 06:00:00,402.89,403.95,402.49,403.75,31544
2022-05-27 05:00:00,401.61,403.37,401.61,403.13,43029
2022-05-26 20:00:00,401.63,402.19,401.6,402.02,93473
2022-05-26 19:00:00,401.14,402.06,401.13,401.66,138830
2022-05-26 18:00:00,401.53,401.64,401.0,401.0,113280
2022-05-26 17:00:00,401.91,401.99,401.03,401.5,9801703
2022-05-26 16:00:00,402.59,403.62,401.13,401.89,19798586
2022-05-26 15:00:00,402.81,403.21,401.98,402.61,7994719
2022-05-26 14:00:00,402.92,403.59,402.04,402.84,8019259
2022-05-26 13:00:00,401.0,402.96,400.82,402.92,7603586
2022-05-26 12:00:00,400.61,401.52,400.29,401.04,7171817
2022-05-26 11:00:00,399.18,400.65,398.96,400.61,10605369
2022-05-26 10:00:00,396.44,399.43,395.1,399.19,8122804
2022-05-26 09:00:00,395.81,397.29,392.67,396.44,652336
2022-05-26 08:00:00,395.31,397.34,395.21,396.56,331512
2022-05-26 07:00:00,394.96,395.6,394.42,395.53,66888
2022-05-26 06:00:00,393.56,395.19,393.56,394.99,23325
2022-05-26 05:00:00,395.35,395.41,393.31,393.67,64704
2022-05-25 20:00:00,393.92,394.15,393.23,393.36,128754
2022-05-25 19:00:00,393.55,393.99,393.47,393.93,117798
2022-05-25 18:00:00,393.46,394.03,393.24,393.43,1978327
2022-05-25 17:00:00,394.22,394.27,392.11,393.32,8711985
2022-05-25 16:00:00,394.34,396.1,393.07,394.21,23787451
2022-05-25 15:00:00,391.19,394.57,389.27,394.32,14867428
2022-05-25 14:00:00,391.13,391.87,389.99,391.17,5548446
2022-05-25 13:00:00,391.82,392.43,389.82,391.14,6199331
2022-05-25 12:00:00,393.04,393.15,390.86,391.83,7330396
2022-05-25 11:00:00,391.12,394.1,390.22,393.03,11261193
2022-05-25 10:00:00,389.01,392.04,388.6,391.13,8801528
2022-05-25 09:00:00,389.81,393.21,387.89,389.06,460534
2022-05-25 08:00:00,389.71,390.11,388.1,388.78,531406
2022-05-25 07:00:00,390.78,391.1,389.61,389.69,77182
2022-05-25 06:00:00,390.38,390.9,389.41,390.87,37292
2022-05-25 05:00:00,391.31,391.31,390.05,390.49,61702
2022-05-24 20:00:00,392.3,392.72,392.07,392.25,81960
2022-05-24 19:00:00,391.47,392.58,391.47,392.3,113033
2022-05-24 18:00:00,391.41,391.54,391.3,391.47,70646
2022-05-24 17:00:00,390.75,391.56,390.35,391.43,7396366
2022-05-24 16:00:00,387.54,391.83,387.39,390.69,22074588
2022-05-24 15:00:00,388.24,389.99,386.75,387.57,9899532
2022-05-24 14:00:00,386.94,388.72,385.5,388.18,7364464
2022-05-24 13:00:00,386.97,389.33,385.9,386.95,9134801
2022-05-24 12:00:00,384.85,387.8,384.09,386.99,10736099
2022-05-24 11:00:00,387.52,387.64,383.71,384.84,14212055
2022-05-24 10:00:00,389.78,390.29,387.38,387.49,8141207
2022-05-24 09:00:00,389.55,390.64,387.8,389.78,756182
2022-05-24 08:00:00,389.18,390.25,389.1,389.28,295829
2022-05-24 07:00:00,388.91,389.65,388.69,389.15,66281
2022-05-24 06:00:00,387.75,389.1,387.71,388.93,39275
2022-05-24 05:00:00,389.09,389.09,387.53,387.63,62119
2022-05-23 20:00:00,390.96,391.35,390.38,391.19,198772
2022-05-23 19:00:00,391.48,391.51,389.32,390.86,514425
2022-05-23 18:00:00,394.22,394.33,391.27,391.52,789681
2022-05-23 17:00:00,393.65,394.56,393.59,394.2,4675709
2022-05-23 16:00:00,392.9,393.91,391.61,393.6,14574993
2022-05-23 15:00:00,393.41,394.39,392.76,392.9,7171246
2022-05-23 14:00:00,392.64,393.5,390.71,393.39,6717488
2022-05-23 13:00:00,393.12,394.27,391.94,392.62,7628943
2022-05-23 12:00:00,390.59,393.69,390.2,393.11,9259242
2022-05-23 11:00:00,388.94,391.69,387.1,390.57,13176971
2022-05-23 10:00:00,389.8,391.13,387.82,388.89,9508017
2022-05-23 09:00:00,390.16,391.68,387.94,389.76,573717
2022-05-23 08:00:00,391.09,391.23,389.55,390.08,257025
2022-05-23 07:00:00,388.76,391.24,388.7,391.09,102822
2022-05-23 06:00:00,388.21,389.71,387.99,388.76,30973
2022-05-23 05:00:00,390.79,391.28,387.72,388.54,110898
2022-05-20 20:00:00,387.14,387.72,386.36,387.34,160007
2022-05-20 19:00:00,386.82,387.19,386.73,387.15,78727
2022-05-20 18:00:00,386.68,386.89,386.57,386.77,294537
2022-05-20 17:00:00,386.31,386.99,385.69,386.68,14957773
2022-05-20 16:00:00,380.33,386.66,379.15,386.33,33253407
2022-05-20 15:00:00,380.26,381.59,378.18,380.29,13291303
2022-05-20 14:00:00,379.72,380.84,377.34,380.24,14652407
2022-05-20 13:00:00,382.96,383.12,378.66,379.75,16187379
2022-05-20 12:00:00,384.31,385.75,382.24,382.96,15771086
2022-05-20 11:00:00,389.45,389.98,384.22,384.31,12096022
2022-05-20 10:00:00,389.99,393.7,388.37,389.46,8312902
2022-05-20 09:00:00,391.27,391.27,388.31,390.01,622509
2022-05-20 08:00:00,390.35,391.26,389.33,390.67,358047
2022-05-20 07:00:00,390.29,390.79,390.22,390.27,78180
2022-05-20 06:00:00,390.39,391.35,390.2,390.43,30703
2022-05-20 05:00:00,386.23,391.01,386.23,390.59,61963
2022-05-19 20:00:00,386.73,387.42,386.41,387.24,76482
2022-05-19 19:00:00,386.25,387.11,386.25,386.74,136939
2022-05-19 18:00:00,386.24,386.36,386.13,386.23,55843
2022-05-19 17:00:00,386.17,387.32,385.48,386.35,5357349
2022-05-19 16:00:00,389.51,390.83,385.77,386.18,19295610
2022-05-19 15:00:00,388.43,389.83,386.73,389.49,11473321
2022-05-19 14:00:00,386.68,388.96,385.07,388.46,9703825
2022-05-19 13:00:00,388.66,389.7,385.55,386.69,9030394
2022-05-19 12:00:00,386.02,390.04,385.02,388.6,12752688
2022-05-19 11:00:00,385.37,388.63,384.6,386.05,13069494
2022-05-19 10:00:00,384.44,388.5,383.86,385.38,12921284
2022-05-19 09:00:00,384.74,389.36,382.18,384.48,1102685
2022-05-19 08:00:00,384.82,386.29,383.84,385.78,778280
2022-05-19 07:00:00,382.46,384.89,382.46,384.58,400561
2022-05-19 06:00:00,383.12,383.6,382.17,382.56,183000
2022-05-19 05:00:00,385.51,385.75,383.16,383.16,149495
2022-05-18 20:00:00,388.17,388.18,386.23,386.24,284646
2022-05-18 19:00:00,387.91,388.32,387.68,388.18,97313
2022-05-18 18:00:00,387.67,388.57,387.67,388.13,173544
2022-05-18 17:00:00,388.66,389.1,386.97,387.77,11799160
2022-05-18 16:00:00,388.4,389.44,387.27,388.64,32869864
2022-05-18 15:00:00,389.7,395.66,388.14,388.4,13740133
2022-05-18 14:00:00,393.72,393.72,389.16,389.71,12927449
2022-05-18 13:00:00,393.18,393.82,391.9,393.72,10396892
2022-05-18 12:00:00,397.39,397.39,392.76,393.17,12952226
2022-05-18 11:00:00,397.79,398.74,396.57,397.4,9851014
2022-05-18 10:00:00,400.15,400.51,397.5,397.79,7827493
2022-05-18 09:00:00,402.92,403.83,400.1,400.1,826486
2022-05-18 08:00:00,402.88,402.99,401.25,401.32,704778
2022-05-18 07:00:00,404.14,404.26,402.63,402.89,163590
2022-05-18 06:00:00,403.25,404.03,403.1,404.03,19983
2022-05-18 05:00:00,403.57,403.57,402.72,403.24,31605
2022-05-17 20:00:00,405.24,405.28,404.72,404.76,70444
2022-05-17 19:00:00,405.32,405.66,405.23,405.24,90304
2022-05-17 18:00:00,405.23,405.32,405.17,405.24,57798
2022-05-17 17:00:00,404.83,405.3,404.45,405.23,4263562
2022-05-17 16:00:00,403.68,405.14,403.37,404.84,19713200
2022-05-17 15:00:00,402.89,404.33,400.11,403.65,15136453
2022-05-17 14:00:00,402.83,403.73,402.06,402.9,6578499
2022-05-17 13:00:00,402.05,403.5,401.19,402.82,6470789
2022-05-17 12:00:00,400.42,402.62,400.26,402.06,7414130
2022-05-17 11:00:00,401.78,402.74,399.2,400.4,10202979
2022-05-17 10:00:00,402.81,403.36,401.0,401.79,8834665
2022-05-17 09:00:00,402.8,404.11,397.47,402.79,848886
2022-05-17 08:00:00,403.14,403.66,402.49,402.52,541564
2022-05-17 07:00:00,403.85,404.45,403.14,403.24,249540
2022-05-17 06:00:00,402.39,404.01,402.34,403.82,80487
2022-05-17 05:00:00,398.64,403.19,398.64,402.39,134528
2022-05-16 20:00:00,396.89,397.23,396.46,397.06,68438
2022-05-16 19:00:00,396.2,396.9,396.2,396.81,137096
2022-05-16 18:00:00,396.19,396.73,396.05,396.2,82889
2022-05-16 17:00:00,396.91,397.04,395.65,396.24,5015785
2022-05-16 16:00:00,399.62,399.98,395.97,396.87,17574657
2022-05-16 15:00:00,398.65,400.58,398.12,399.62,9982439
2022-05-16 14:00:00,396.43,399.43,395.99,398.62,7268743
2022-05-16 13:00:00,398.08,398.7,396.08,396.49,6235784
2022-05-16 12:00:00,395.19,398.34,394.64,398.06,8873132
2022-05-16 11:00:00,395.35,398.42,394.31,395.17,11175243
2022-05-16 10:00:00,397.44,398.35,394.26,395.38,9838827
2022-05-16 09:00:00,396.89,398.87,395.06,397.41,599673
2022-05-16 08:00:00,396.83,397.38,396.64,397.16,182353
2022-05-16 07:00:00,396.44,397.21,396.44,396.87,56642
2022-05-16 06:00:00,397.71,397.84,396.34,396.36,55804
2022-05-16 05:00:00,396.62,398.23,395.99,397.76,48471
2022-05-13 20:00:00,398.28,398.43,397.63,398.23,88168
2022-05-13 19:00:00,398.23,398.29,397.91,398.24,62174
2022-05-13 18:00:00,397.64,398.24,397.55,398.23,220048
2022-05-13 17:00:00,398.28,398.45,397.33,397.55,6686448
2022-05-13 16:00:00,397.2,399.17,396.52,398.32,21363887
2022-05-13 15:00:00,395.99,397.24,393.84,397.19,12858441
2022-05-13 14:00:00,398.39,398.79,395.77,396.0,11694029
2022-05-13 13:00:00,398.21,399.79,397.33,398.39,9054256
2022-05-13 12:00:00,397.54,398.42,396.89,398.2,9627625
2022-05-13 11:00:00,395.29,398.12,395.11,397.52,16784114
2022-05-13 10:00:00,394.41,395.72,392.29,395.29,12213907
2022-05-13 09:00:00,394.84,395.0,392.14,394.4,631368
2022-05-13 08:00:00,393.47,395.01,392.99,394.78,238062
2022-05-13 07:00:00,392.84,393.66,392.43,393.38,42002
2022-05-13 06:00:00,393.38,393.96,392.51,392.85,69694
2022-05-13 05:00:00,392.92,393.76,392.67,393.18,83465
2022-05-12 20:00:00,388.67,390.69,388.57,390.54,187732
2022-05-12 19:00:00,387.98,388.85,387.96,388.61,230160
2022-05-12 18:00:00,387.51,389.05,387.28,387.96,390479
2022-05-12 17:00:00,389.12,389.3,386.87,387.32,4591965
2022-05-12 16:00:00,382.51,389.28,382.13,389.11,30596599
2022-05-12 15:00:00,383.75,384.7,381.92,382.5,12979816
2022-05-12 14:00:00,387.16,387.82,383.1,383.79,9476869
2022-05-12 13:00:00,385.42,389.07,384.9,387.19,12168918
2022-05-12 12:00:00,390.72,392.48,385.4,385.43,14340078
2022-05-12 11:00:00,385.32,390.93,384.08,390.71,19973692
2022-05-12 10:00:00,386.41,387.99,383.67,385.34,16853310
2022-05-12 09:00:00,385.21,389.55,384.77,386.29,875634
2022-05-12 08:00:00,387.63,388.8,384.88,385.31,747050
2022-05-12 07:00:00,386.46,387.91,386.26,387.65,93433
2022-05-12 06:00:00,386.82,387.19,385.55,386.53,104804
2022-05-12 05:00:00,389.19,389.19,386.08,386.77,121040
2022-05-11 20:00:00,390.29,390.82,389.76,390.54,133977
2022-05-11 19:00:00,390.28,390.34,389.08,390.25,240223
2022-05-11 18:00:00,390.6,390.82,389.45,390.2,1030176
2022-05-11 17:00:00,389.48,390.93,389.02,390.48,9612490
2022-05-11 16:00:00,391.98,392.43,388.67,389.47,28808272
2022-05-11 15:00:00,390.21,394.82,390.14,392.01,16901418
2022-05-11 14:00:00,393.64,393.77,389.95,390.22,15920505
2022-05-11 13:00:00,397.97,398.31,393.5,393.65,12656797
2022-05-11 12:00:00,398.07,400.41,396.2,398.02,11708665
2022-05-11 11:00:00,398.87,400.65,396.24,398.08,19264878
2022-05-11 10:00:00,391.73,399.78,391.47,398.88,19589832
2022-05-11 09:00:00,400.14,401.08,391.02,391.7,4330477
2022-05-11 08:00:00,400.12,401.14,399.98,400.46,341975
2022-05-11 07:00:00,400.12,400.51,399.38,400.1,146705
2022-05-11 06:00:00,400.19,400.46,399.83,400.12,60591
2022-05-11 05:00:00,397.21,400.26,397.17,400.02,42386
2022-05-10 20:00:00,395.8,396.03,394.87,395.31,176289
2022-05-10 19:00:00,395.3,395.95,395.08,395.82,200112
2022-05-10 18:00:00,395.17,395.46,395.17,395.33,112060
2022-05-10 17:00:00,395.75,397.35,394.92,395.35,5639699
2022-05-10 16:00:00,397.95,399.4,394.74,395.72,26159689
2022-05-10 15:00:00,399.72,399.87,396.52,397.96,14132914
2022-05-10 14:00:00,392.62,399.75,392.31,399.69,16124852
2022-05-10 13:00:00,394.06,396.64,391.5,392.63,13779545
2022-05-10 12:00:00,395.6,396.5,392.45,394.07,20150549
2022-05-10 11:00:00,400.77,401.64,395.0,395.6,17815622
2022-05-10 10:00:00,400.48,402.67,398.48,400.75,13593519
2022-05-10 09:00:00,397.86,400.66,393.62,400.46,1470909
2022-05-10 08:00:00,397.84,398.09,396.81,397.83,446186
2022-05-10 07:00:00,398.32,399.02,397.9,397.91,136923
2022-05-10 06:00:00,399.22,399.61,397.98,398.11,97058
2022-05-10 05:00:00,397.36,399.32,397.36,399.2,68503
2022-05-09 20:00:00,396.18,396.21,395.3,396.12,78256
2022-05-09 19:00:00,395.35,396.34,395.35,396.09,127121
2022-05-09 18:00:00,395.0,395.38,394.96,395.38,175768
2022-05-09 17:00:00,394.9,407.89,394.74,395.05,12896447
2022-05-09 16:00:00,397.94,399.2,393.17,394.9,38863215
2022-05-09 15:00:00,397.14,398.25,395.76,397.94,15062639
2022-05-09 14:00:00,397.36,398.58,396.06,397.18,13182306
2022-05-09 13:00:00,398.54,400.76,397.28,397.36,13197109
2022-05-09 12:00:00,397.59,399.13,395.99,398.53,19058070
2022-05-09 11:00:00,401.79,402.06,397.36,397.6,21287206
2022-05-09 10:00:00,401.72,403.0,399.88,401.8,16733056
2022-05-09 09:00:00,400.08,405.13,399.35,401.7,1039415
2022-05-09 08:00:00,400.0,401.39,399.31,401.14,632556
2022-05-09 07:00:00,401.76,401.76,399.54,399.86,346519
2022-05-09 06:00:00,402.47,402.98,401.22,401.8,96039
2022-05-09 05:00:00,403.23,404.28,401.33,402.45,131741
2022-05-06 20:00:00,407.19,407.55,406.81,407.25,62431
2022-05-06 19:00:00,407.15,407.44,406.86,407.22,39211
2022-05-06 18:00:00,406.94,407.89,406.85,407.06,1998514
2022-05-06 17:00:00,408.05,408.07,406.38,407.21,11920942
2022-05-06 16:00:00,405.48,409.51,403.94,407.93,31279595
2022-05-06 15:00:00,406.67,407.3,404.38,405.51,15643382
2022-05-06 14:00:00,410.32,410.88,406.35,406.67,12968803
2022-05-06 13:00:00,406.44,410.5,406.09,410.32,12034846
2022-05-06 12:00:00,409.27,411.32,406.09,406.45,15479792
2022-05-06 11:00:00,402.94,410.01,402.34,409.3,27059106
2022-05-06 10:00:00,407.37,408.31,402.32,402.95,19548198
2022-05-06 09:00:00,408.59,411.16,407.17,407.35,1715162
2022-05-06 08:00:00,408.92,408.92,407.28,408.38,425143
2022-05-06 07:00:00,409.57,409.83,408.52,408.89,46226
2022-05-06 06:00:00,408.9,409.59,407.95,409.59,52111
2022-05-06 05:00:00,409.12,410.4,408.53,409.12,45438
2022-05-05 20:00:00,410.33,410.84,410.14,410.75,205596
2022-05-05 19:00:00,410.82,410.82,409.67,410.45,356174
2022-05-05 18:00:00,411.21,411.21,410.33,410.33,176921
2022-05-05 17:00:00,410.42,411.68,410.04,410.99,10415607
2022-05-05 16:00:00,409.3,410.84,406.0,410.44,46781072
2022-05-05 15:00:00,409.99,411.69,408.12,409.3,14336644
2022-05-05 14:00:00,411.05,412.89,409.36,409.98,13024911
2022-05-05 13:00:00,408.87,411.44,407.56,411.03,19529271
2022-05-05 12:00:00,413.26,413.63,408.82,408.87,21798717
2022-05-05 11:00:00,418.05,418.09,411.73,413.27,26531506
2022-05-05 10:00:00,422.25,422.25,417.57,418.03,15662690
2022-05-05 09:00:00,422.48,425.49,421.95,422.22,660926
2022-05-05 08:00:00,422.25,423.39,422.21,422.62,361126
2022-05-05 07:00:00,422.72,423.28,422.21,422.21,123198
2022-05-05 06:00:00,422.3,422.92,422.1,422.8,64787
2022-05-05 05:00:00,423.57,423.65,421.91,422.32,96575
2022-05-04 20:00:00,424.55,424.76,424.31,424.56,110938
2022-05-04 19:00:00,424.72,425.33,424.38,424.51,321217
2022-05-04 18:00:00,424.35,425.46,424.33,424.71,494165
2022-05-04 17:00:00,425.42,425.46,424.29,424.36,8929224
2022-05-04 16:00:00,420.15,426.05,419.53,425.39,45369297
2022-05-04 15:00:00,414.65,420.69,410.64,420.14,41320817
2022-05-04 14:00:00,414.53,415.4,413.4,414.69,8763038
2022-05-04 13:00:00,411.73,414.58,411.43,414.53,8856189
2022-05-04 12:00:00,411.58,412.91,410.24,411.74,8512987
2022-05-04 11:00:00,412.55,412.67,410.77,411.57,10863975
2022-05-04 10:00:00,413.6,413.96,412.53,412.54,8052360
2022-05-04 09:00:00,414.39,414.91,413.25,413.65,338722
2022-05-04 08:00:00,414.37,414.94,414.15,414.34,248221
2022-05-04 07:00:00,414.64,414.68,414.26,414.42,43374
2022-05-04 06:00:00,413.78,414.49,413.43,414.49,20397
2022-05-04 05:00:00,413.86,414.11,413.61,414.07,16868
2022-05-03 20:00:00,413.21,413.79,413.18,413.42,52873
2022-05-03 19:00:00,413.23,413.62,412.93,413.31,100863
2022-05-03 18:00:00,413.17,413.51,413.17,413.37,184645
2022-05-03 17:00:00,412.92,414.09,412.51,413.24,5963726
2022-05-03 16:00:00,413.81,414.47,411.31,412.92,19588060
2022-05-03 15:00:00,414.04,414.07,410.64,413.81,12342589
2022-05-03 14:00:00,413.49,415.19,413.4,414.04,7188620
2022-05-03 13:00:00,414.38,415.24,412.46,413.48,9879182
2022-05-03 12:00:00,411.74,415.41,411.24,414.39,11110522
2022-05-03 11:00:00,411.95,413.2,410.31,411.76,17966486
2022-05-03 10:00:00,411.9,412.22,409.89,411.93,12618286
2022-05-03 09:00:00,409.4,412.87,409.09,411.91,603905
2022-05-03 08:00:00,409.37,410.6,409.04,410.41,295554
2022-05-03 07:00:00,411.3,411.41,408.96,409.37,82192
2022-05-03 06:00:00,411.0,411.52,410.73,411.22,47987
2022-05-03 05:00:00,412.15,413.14,411.25,411.38,65664
2022-05-02 20:00:00,410.28,410.82,410.28,410.63,83742
2022-05-02 19:00:00,410.58,410.62,410.12,410.29,127740
2022-05-02 18:00:00,410.66,410.85,410.52,410.61,166531
2022-05-02 17:00:00,411.08,411.53,410.24,410.59,7391770
2022-05-02 16:00:00,402.99,411.18,402.91,411.02,42810398
2022-05-02 15:00:00,404.16,405.39,401.62,403.05,21522791
2022-05-02 14:00:00,405.55,406.64,403.5,404.23,14684527
2022-05-02 13:00:00,408.25,409.1,405.25,405.56,14493397
2022-05-02 12:00:00,408.96,409.16,406.36,408.3,17205350
2022-05-02 11:00:00,408.81,412.43,406.9,408.95,21445490
2022-05-02 10:00:00,407.56,409.9,405.81,408.81,15302883
2022-05-02 09:00:00,409.66,411.52,407.0,407.59,713929
2022-05-02 08:00:00,410.15,410.19,407.04,407.25,496726
2022-05-02 07:00:00,410.25,410.72,409.86,409.93,86944
2022-05-02 06:00:00,409.53,410.85,409.53,410.23,27723
2022-05-02 05:00:00,409.53,411.06,409.09,409.53,43058
2022-04-29 20:00:00,409.98,410.08,408.54,409.88,261807
2022-04-29 19:00:00,409.98,410.02,409.55,409.98,52310
2022-04-29 18:00:00,409.49,410.08,409.49,409.98,242385
2022-04-29 17:00:00,408.61,410.1,408.48,409.61,23038163
2022-04-29 16:00:00,412.18,412.25,407.76,408.59,46135630
2022-04-29 15:00:00,414.16,414.55,411.35,412.17,13207614
2022-04-29 14:00:00,414.15,416.26,413.98,414.15,10370169
2022-04-29 13:00:00,416.92,417.03,413.71,414.17,10957236
2022-04-29 12:00:00,417.2,418.59,416.08,416.92,11668638
